course_year,course_sem,course_taken,rec_course,took_recom_course,scaled_score,raw_score,course_start_date,teacher_id,student_id,acceptance_date,acceptance_month,proj_grad_year,proj_grad_sem,midtermgrade,finalgrade,midtermgradePF,finalgradePF
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3fea99c5,29-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3ff002e3,23-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3fe29301,8-Jan-20,Jan,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3fe3dc7f,23-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3ff30367,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3ff2a219,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH115,0,,,8-Jan-20,P107266245,3fe307c3,23-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3fe765e3,16-Oct-19,Oct,2020,SPRING,C+,,pass,
2020,SPRING,MATH116,   MATH115,0,,,8-Jan-20,P107266245,3fe85c69,6-Jan-20,Jan,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3ff28707,7-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3fe336df,30-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH115,0,,,8-Jan-20,P107266245,3fedf601,7-Jan-20,Jan,2020,SPRING,B,,pass,
2020,SPRING,MATH116,   MATH115,0,,,8-Jan-20,P107266245,3ff2a90d,7-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3ff35a6f,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3fe5e05b,31-Oct-19,Oct,2020,SPRING,C,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3ff2bd2b,6-Nov-19,Nov,2020,SPRING,D,,fail,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3fe7f6a7,31-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3ff5158f,7-Nov-19,Nov,2020,SPRING,B,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3ff53be1,6-Nov-19,Nov,2020,SPRING,D,,fail,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P107266245,3fe21ee9,30-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,   MATH115,0,,,8-Jan-20,P107266245,3fdddebf,30-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P091007905,3ff0112f,9-Jan-20,Jan,2020,SPRING,B,,pass,
2020,SPRING,MATH116,   MATH115,0,,,8-Jan-20,P091007905,3ff57a25,6-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,   MATH112,0,,,8-Jan-20,P091007905,3ff38747,15-Nov-19,Nov,2020,SPRING,B+,,pass,
2020,SPRING,MATH116,   MATH115,0,,,8-Jan-20,P091007905,3feb4e65,7-Nov-19,Nov,2020,SPRING,D,,fail,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3fe7705b,8-Jan-20,Jan,2020,SPRING,C+,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3fe9b2df,31-Oct-19,Oct,2020,SPRING,A+,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3feff433,7-Jan-20,Jan,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3fdb1e73,22-Oct-19,Oct,2020,SPRING,C,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3feff875,31-Oct-19,Oct,2020,SPRING,B-,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3fef4687,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3fe77709,29-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3ff5cdd1,13-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3fdb1e7d,7-Jan-20,Jan,2020,SPRING,C,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3ff0120b,30-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3ff38d55,6-Nov-19,Nov,2020,SPRING,C-,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P091007905,3ff2734d,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P107307484,3ff33ed1,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P107307484,3ff5bfe9,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P107307484,3ff2e41d,7-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P107307484,3fe784e7,23-Oct-19,Oct,2020,SPRING,B-,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P107307484,3fed0043,7-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P107307484,3ff2885b,4-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P107307484,3ff356a5,9-Jan-20,Jan,2020,SPRING,D,,fail,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P107307484,3ff08033,3-Jan-20,Jan,2020,SPRING,A,,pass,
2020,SPRING,MATH116,   MATH120,0,,,8-Jan-20,P107307484,3ff0724b,30-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff2a9fd,7-Nov-19,Nov,2020,SPRING,B-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff39e2b,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff32e0f,7-Nov-19,Nov,2020,SPRING,B+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff5c5e3,7-Nov-19,Nov,2020,SPRING,F,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3fee0b41,31-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff38c5b,6-Nov-19,Nov,2020,SPRING,B-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff51927,7-Nov-19,Nov,2020,SPRING,C-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff30afb,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff35835,5-Nov-19,Nov,2020,SPRING,B-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3fe51239,6-Nov-19,Nov,2020,SPRING,C+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3fefe9bb,31-Oct-19,Oct,2020,SPRING,W,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff3191f,6-Jan-20,Jan,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fee31cf,5-Nov-19,Nov,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff2d5ef,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fe2bc23,29-Oct-19,Oct,2020,SPRING,C+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fe8cb27,1-Dec-19,Dec,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fe7878f,8-Jan-20,Jan,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fef6f1d,22-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff57f6b,6-Jan-20,Jan,2020,SPRING,D,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff2edaf,6-Nov-19,Nov,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff34b15,6-Nov-19,Nov,2020,SPRING, W,, fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fe6cd4f,6-Jan-20,Jan,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff2f741,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fde4e31,23-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff100ad,31-Oct-19,Oct,2020,SPRING,B-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fe2b3b3,31-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fdec5a5,22-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fe47e4b,31-Oct-19,Oct,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fe89ea9,11-Jan-20,Jan,2020,SPRING,A-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff00fa9,1-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff346bf,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fecdb31,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff4980d,6-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff086d7,5-Nov-19,Nov,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3fe4b889,23-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff3a213,6-Nov-19,Nov,2020,SPRING,D,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107180114,3ff39ad9,7-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff1ed1f,5-Nov-19,Nov,2020,SPRING,D+,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fe8dcf7,29-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fedb97f,29-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff2946d,23-Oct-19,Oct,2020,SPRING,A+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff35c27,7-Nov-19,Nov,2020,SPRING,C+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff4c0df,19-Nov-19,Nov,2020,SPRING,D+,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fe61f21,23-Oct-19,Oct,2020,SPRING,A+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff30407,7-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff30b23,7-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff2e39b,23-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff78257,7-Jan-20,Jan,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fe157a7,13-Dec-19,Dec,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fda5d85,22-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fec3415,29-Oct-19,Oct,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff31ccb,5-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fe2a0b7,1-Nov-19,Nov,2020,SPRING,D-,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fecd8b1,7-Nov-19,Nov,2020,SPRING,B-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff210e7,22-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff3ac45,6-Nov-19,Nov,2020,SPRING,A-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff37969,6-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fdf3a99,8-Nov-19,Nov,2020,SPRING,D,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff3ab69,7-Nov-19,Nov,2020,SPRING,D,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff7761d,8-Jan-20,Jan,2020,SPRING,F,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff01373,30-Oct-19,Oct,2020,SPRING,W,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fed2037,3-Nov-19,Nov,2020,SPRING,A-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff0a7d9,5-Nov-19,Nov,2020,SPRING,D-,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff02fcf,24-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fef13b5,23-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fe725f1,7-Nov-19,Nov,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff29481,6-Nov-19,Nov,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fd84e87,23-Oct-19,Oct,2020,SPRING,A+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fefb1e9,31-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fe31f79,31-Oct-19,Oct,2020,SPRING,D-,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff30119,7-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff3a2c7,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff207e1,8-Jan-20,Jan,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff2d487,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fd7b5a3,23-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff33be3,6-Jan-20,Jan,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3fde5935,7-Nov-19,Nov,2020,SPRING,C-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff5cc73,7-Jan-20,Jan,2020,SPRING,F,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff222b7,31-Oct-19,Oct,2020,SPRING,C+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff2b9d9,7-Nov-19,Nov,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107265286,3ff27aeb,6-Nov-19,Nov,2020,SPRING,F,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff3060f,11-Nov-19,Nov,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fdb4033,18-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff00063,15-Jan-20,Jan,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff0ac61,13-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff39b29,7-Nov-19,Nov,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fdb55e1,22-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff337fb,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff5a9cd,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff23c9d,7-Jan-20,Jan,2020,SPRING, W,, fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fea99c5,29-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff002e3,23-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fe29301,8-Jan-20,Jan,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fe3dc7f,23-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff30367,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff4cca1,10-Dec-19,Dec,2020,SPRING,F,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff4a663,7-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff2a219,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff3a727,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fe307c3,23-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fe765e3,16-Oct-19,Oct,2020,SPRING,C+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fe85c69,6-Jan-20,Jan,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff28707,7-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fe336df,30-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fedf601,7-Jan-20,Jan,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff4ca8f,7-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff4aaff,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff2a90d,7-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff35a6f,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fe5e05b,31-Oct-19,Oct,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff2bd2b,6-Nov-19,Nov,2020,SPRING,D,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fe7f6a7,31-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff5158f,7-Nov-19,Nov,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3ff53be1,6-Nov-19,Nov,2020,SPRING,D,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fe21ee9,30-Oct-19,Oct,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107266245,3fdddebf,30-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3ff0112f,9-Jan-20,Jan,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3ff3a501,7-Jan-20,Jan,2020,SPRING,C-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3ff4a6e5,10-Jan-20,Jan,2020,SPRING,B,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3ff57a25,6-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3ff38747,15-Nov-19,Nov,2020,SPRING,B+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3feb4e65,7-Nov-19,Nov,2020,SPRING,D,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3fe7705b,8-Jan-20,Jan,2020,SPRING,C+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3ff4cba7,6-Nov-19,Nov,2020,SPRING,A+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3fe9b2df,31-Oct-19,Oct,2020,SPRING,A+,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3feff433,7-Jan-20,Jan,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3fdb1e73,22-Oct-19,Oct,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3feff875,31-Oct-19,Oct,2020,SPRING,B-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3fef4687,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3fe77709,29-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3ff5cdd1,13-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3fdb1e7d,7-Jan-20,Jan,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3ff0120b,30-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3ff38d55,6-Nov-19,Nov,2020,SPRING,C-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P091007905,3ff2734d,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff33ed1,5-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff5bfe9,6-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff52723,13-Jan-20,Jan,2020,SPRING,F,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff2e41d,7-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3fe784e7,23-Oct-19,Oct,2020,SPRING,B-,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3fed0043,7-Nov-19,Nov,2020,SPRING,C,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff2885b,4-Nov-19,Nov,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff356a5,9-Jan-20,Jan,2020,SPRING,D,,fail,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff08033,3-Jan-20,Jan,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff0724b,30-Oct-19,Oct,2020,SPRING,A,,pass,
2020,SPRING,MATH116,#N/A,#N/A,,,8-Jan-20,P107307484,3ff4cdcd,7-Nov-19,Nov,2020,SPRING,A,,pass,
